Code,Stock,Company,Sector,Market,Price,EPS,ROE,YoY,QoQ,ConQ,TopQ,RYoY,RQoQ,RConQ,RTopQ
9016,EKSONS,EKSONS CORPORATION BERHAD,Industrial Products & Services,Main Market,0.550,-23.71,-9.72,No,No,No,No,Yes,No,No,No
7120,ACOSTEC,ACOUSTECH BERHAD,Property,Main Market,0.225,-4.77,-9.74,No,No,No,No,No,No,No,No
5107,IQGROUP,IQ GROUP HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.930,-13.86,-9.83,No,Yes,No,No,No,Yes,No,No
5001,MIECO,MIECO CHIPBOARD BERHAD,Industrial Products & Services,Main Market,0.865,-5.87,-9.96,Yes,No,No,Yes,No,No,No,Yes
4995,VERSATL,VERSATILE CREATIVE BERHAD,Industrial Products & Services,Main Market,0.750,-2.59,-9.96,Yes,Yes,No,No,No,No,No,No
7579,AWC,AWC BERHAD,Industrial Products & Services,Main Market,0.480,-6.21,-10.10,No,No,No,No,No,No,No,No
0161,SCH,SCH GROUP BERHAD,Industrial Products & Services,Ace Market,0.090,-1.43,-10.17,No,No,No,No,Yes,No,No,Yes
8192,MERCURY,MERCURY INDUSTRIES BERHAD,Construction,Main Market,0.690,-16.58,-10.25,No,No,No,No,No,No,No,No
3417,E&O,EASTERN & ORIENTAL BERHAD,Property,Main Market,0.460,-12.64,-10.28,No,No,No,No,No,No,No,No
5533,OCB,OCB BERHAD,Consumer Products & Services,Main Market,0.535,-19.25,-10.35,No,Yes,No,Yes,Yes,No,No,Yes
8885,AVI,AVILLION BERHAD,Consumer Products & Services,Main Market,0.075,-2.21,-10.42,Yes,No,No,No,No,No,No,No
0034,MMAG,MMAG HOLDINGS BERHAD,Technology,Ace Market,0.475,-1.49,-10.46,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
5932,BPURI,BINA PURI HOLDINGS BHD,Construction,Main Market,0.100,-3.28,-10.47,No,No,No,No,No,No,No,No
7132,SMISCOR,SMIS CORPORATION BERHAD,Industrial Products & Services,Main Market,0.435,-12.91,-10.49,No,No,No,No,No,No,No,No
4898,TA,TA ENTERPRISE BERHAD,Financial Services,Main Market,0.650,-13.98,-10.51,No,No,No,No,No,No,No,No
03031,POLYDM,POLYDAMIC GROUP BERHAD,Industrial Products & Services,Leap Market,0.200,-2.35,-10.69,No,No,No,No,No,No,No,No
4715,GENM,GENTING MALAYSIA BERHAD,Consumer Products & Services,Main Market,2.810,-29.02,-10.71,No,No,No,No,No,No,No,No
0153,OVERSEA,OVERSEA ENTERPRISE BERHAD,Consumer Products & Services,Ace Market,0.635,-2.26,-10.77,No,No,No,Yes,No,No,No,No
7053,SEEHUP,SEE HUP CONSOLIDATED BERHAD,Transportation & Logistics,Main Market,0.950,-9.87,-10.95,No,No,No,Yes,No,No,No,No
5202,MSM,MSM MALAYSIA HOLDINGS BERHAD,Consumer Products & Services,Main Market,0.560,-23.86,-11.00,Yes,Yes,No,No,Yes,No,No,Yes
0177,PASUKGB,PASUKHAS GROUP BERHAD,Industrial Products & Services,Ace Market,0.070,-1.00,-11.11,No,No,No,No,No,No,No,No
5703,MUHIBAH,MUHIBBAH ENGINEERING (M) BHD,Construction,Main Market,0.950,-24.38,-11.18,No,No,No,No,No,No,No,No
0102,CONNECT,CONNECTCOUNTY HOLDINGS BERHAD,Industrial Products & Services,Ace Market,0.200,-0.79,-11.22,Yes,Yes,Yes,Yes,No,Yes,No,No
0147,INNITY,INNITY CORPORATION BERHAD,Telecommunications & Media,Ace Market,0.405,-2.59,-11.41,No,No,No,No,No,No,No,No
0179,BIOHLDG,BIOALPHA HOLDINGS BERHAD,Consumer Products & Services,Ace Market,0.285,-1.81,-11.51,No,No,No,No,No,No,No,No
0074,GOCEAN,GREEN OCEAN CORPORATION BERHAD,Consumer Products & Services,Ace Market,0.110,-0.63,-11.69,No,Yes,No,No,No,No,No,No
0178,SEDANIA,SEDANIA INNOVATOR BERHAD,Telecommunications & Media,Ace Market,0.150,-1.51,-11.79,No,No,No,No,Yes,No,No,No
7097,TAWIN,TA WIN HOLDINGS BERHAD,Industrial Products & Services,Main Market,0.225,-3.02,-11.89,No,No,No,No,No,No,No,No
7007,ARK,ARK RESOURCES HOLDINGS BERHAD,Property,Main Market,0.350,-2.72,-12.38,Yes,Yes,Yes,Yes,Yes,No,No,No
4375,SMI,SOUTH MALAYSIA INDUSTRIES BERHAD,Property,Main Market,0.165,-9.25,-12.50,No,No,No,No,No,No,No,No
5071,COASTAL,COASTAL CONTRACTS BHD,Energy,Main Market,0.745,-25.47,-12.54,No,No,No,No,Yes,No,No,No
5009,WTHORSE,WHITE HORSE BERHAD,Industrial Products & Services,Main Market,0.675,-32.94,-12.62,No,No,No,Yes,No,No,No,No
